Gender,Age,Senior Citizen,Married,Dependents,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Churn Label,CLTV,Contract_One Year,Contract_Two Year,Payment Method_Credit Card,Payment Method_Mailed Check
1,54,0,1,0,1,1,11,1,12.95,0,1,6,0,0,0,0,0,0,0,1,1,45.9,521.9,0.0,0,142.45,5,0,3880,0,0,0,0
0,37,0,0,0,0,0,39,0,0.0,0,1,19,1,1,0,1,0,0,0,1,1,40.3,1630.4,0.0,0,0.0,3,0,3424,1,0,0,0
0,53,0,0,1,0,0,26,1,16.34,1,1,19,0,0,0,0,0,0,0,0,1,49.5,1265.65,0.0,150,424.84,5,0,4196,0,0,1,0
0,38,0,1,1,1,1,70,1,38.63,0,0,0,0,0,0,0,0,0,0,0,1,19.2,1401.4,0.0,0,2704.1000000000004,3,0,5261,0,1,1,0
1,25,0,0,0,0,0,59,1,25.89,1,0,0,0,0,0,0,0,0,0,0,0,25.0,1510.5,0.0,0,1527.51,4,0,5537,0,1,1,0
1,47,0,0,0,0,0,7,0,0.0,0,1,14,1,0,1,0,0,0,0,1,0,35.3,264.8,0.0,0,0.0,4,0,3463,1,0,1,0
1,63,0,1,1,1,1,59,1,15.94,0,1,19,0,1,1,1,1,1,1,1,0,76.75,4541.9,0.0,0,940.46,4,0,5918,1,0,1,0
1,27,0,1,1,1,1,61,1,32.96,1,1,41,0,0,1,1,1,1,1,1,1,81.0,4976.15,0.0,0,2010.56,4,0,4151,0,1,0,0
1,22,0,1,1,1,4,72,1,8.33,1,1,59,1,0,1,0,1,1,1,0,1,105.55,7542.25,0.0,10,599.76,3,0,4331,0,1,0,0
0,27,0,1,1,1,6,13,1,16.74,0,0,0,0,0,0,0,0,0,0,0,0,18.8,251.25,0.0,0,217.62,5,0,2333,0,0,1,0
0,50,0,1,1,1,6,64,1,19.23,1,0,0,0,0,0,0,0,0,0,0,0,24.9,1595.5,0.0,0,1230.72,4,0,5038,1,0,1,0
0,54,0,0,0,0,0,10,1,37.45,0,1,5,0,1,0,1,0,1,1,1,0,64.9,685.55,0.0,0,374.5,3,0,4883,1,0,1,0
0,55,0,1,1,0,0,65,1,19.25,0,1,19,1,1,1,0,0,0,0,1,0,61.35,3874.1,0.0,0,1251.25,3,0,6354,1,0,0,0
0,21,0,1,0,1,3,62,1,42.68,1,1,51,1,1,1,1,1,1,1,1,0,113.95,6891.4,0.0,0,2646.16,3,0,6193,0,1,1,0
0,20,0,1,0,1,8,55,1,47.46,1,1,53,1,1,1,1,1,1,1,1,1,90.15,4916.95,0.0,0,2610.3,3,0,4712,1,0,0,0
0,29,0,1,0,1,8,25,1,12.12,1,1,59,0,1,0,0,0,0,0,0,0,54.1,1373.0,0.0,110,303.0,3,0,5701,0,0,0,0
1,55,0,0,0,0,0,1,1,38.21,0,1,13,1,0,0,0,0,0,0,1,1,49.8,49.8,0.0,0,38.21,3,0,2978,0,0,1,0
1,50,0,1,0,1,3,36,1,5.99,1,1,6,0,0,0,0,1,1,1,1,1,95.0,3440.25,0.0,0,215.64,5,0,3057,0,0,0,0
1,37,0,1,0,1,1,61,1,4.69,1,1,4,1,0,1,0,0,1,1,1,1,69.9,4226.7,0.0,0,286.09000000000003,4,0,5117,0,1,1,0
1,32,0,0,1,0,0,26,0,0.0,0,1,58,0,1,0,0,1,0,0,1,1,39.95,1023.75,0.0,0,0.0,4,0,2715,1,0,0,0
1,51,0,1,1,1,2,68,1,21.86,0,1,29,1,1,1,0,1,1,1,1,1,103.25,7074.4,0.0,0,1486.48,4,0,4751,0,1,1,0
0,39,0,1,0,1,8,72,1,11.02,1,1,17,1,1,1,1,0,0,0,0,1,94.25,6849.75,0.0,100,793.4399999999999,4,0,6295,0,1,0,0
0,59,0,1,0,1,4,71,0,0.0,0,1,6,0,0,1,1,0,1,1,1,1,47.05,3263.6,0.0,0,0.0,4,0,6302,0,1,0,0
1,56,0,0,0,0,0,57,1,12.99,0,0,0,0,0,0,0,0,0,0,0,0,20.55,1252.85,0.0,0,740.4300000000001,3,0,4565,0,1,1,0
1,20,0,0,0,0,0,4,1,18.28,0,0,0,0,0,0,0,0,0,0,0,1,19.65,67.55,0.0,0,73.12,3,0,4925,0,0,1,0
1,22,0,1,1,1,8,72,1,2.73,1,1,59,1,1,1,1,0,1,1,1,0,81.0,5750.0,0.0,0,196.56,3,0,4237,0,1,1,0
1,42,0,1,1,1,6,21,1,31.55,1,1,23,1,0,0,0,1,1,1,1,1,75.9,1549.75,0.0,0,662.5500000000001,4,0,3503,1,0,0,0
0,42,0,1,1,1,1,71,1,19.49,1,0,0,0,0,0,0,0,0,0,0,0,24.7,1810.55,0.0,0,1383.79,4,0,5187,0,1,0,0
0,41,0,1,0,1,5,64,1,11.85,1,1,2,1,0,1,1,1,1,1,1,1,85.0,5484.4,0.0,0,758.4,4,0,5472,0,1,1,0
1,48,0,0,0,0,0,16,1,24.79,0,0,0,0,0,0,0,0,0,0,0,0,19.75,294.9,0.0,0,396.64,5,0,5433,0,0,1,0
0,33,0,0,0,0,0,4,1,6.36,1,0,0,0,0,0,0,0,0,0,0,0,23.9,97.5,0.0,0,25.44,4,0,5685,1,0,0,0
1,44,0,0,0,0,0,1,1,27.08,0,0,0,0,0,0,0,0,0,0,0,0,19.95,19.95,0.0,0,27.08,4,0,5916,0,0,1,0
1,32,0,0,0,0,0,18,0,0.0,0,1,8,0,0,0,0,0,0,0,1,0,25.15,476.8,0.0,0,0.0,3,0,2675,0,0,1,0
0,47,0,0,0,0,0,2,1,21.3,1,1,7,0,1,0,0,0,0,0,0,0,54.15,101.65,0.0,10,42.6,5,0,3527,0,0,1,0
0,20,0,1,0,1,3,19,1,8.3,0,1,48,0,1,0,0,0,1,1,1,1,59.8,1130.85,0.0,0,157.70000000000002,3,0,3652,0,0,1,0
0,50,0,0,0,0,0,40,1,33.66,1,1,20,0,0,0,0,0,1,1,1,0,83.85,3532.25,0.0,0,1346.4,4,0,4294,0,0,0,0
1,25,0,0,0,0,0,21,1,3.26,1,1,51,0,0,0,0,0,0,0,1,0,75.3,1570.7,0.0,0,68.46,3,0,2847,0,0,1,0
1,41,0,0,0,0,0,8,1,30.8,0,1,27,0,1,0,1,1,0,0,1,1,66.65,520.95,0.0,0,246.4,4,0,3804,0,0,0,0
0,38,0,1,1,1,3,72,1,32.23,0,1,19,1,1,1,1,1,1,1,1,1,109.5,7854.9,0.0,0,2320.56,3,0,6419,0,1,1,0
0,49,0,0,0,0,0,48,1,21.39,1,1,3,0,1,1,1,1,0,0,0,1,73.85,3581.4,0.0,60,1026.72,4,0,4740,1,0,0,0
1,54,0,0,0,0,0,69,1,17.74,0,0,0,0,0,0,0,0,0,0,0,1,19.3,1447.9,0.0,0,1224.06,5,0,5028,0,1,0,0
1,60,0,0,0,0,0,72,1,36.49,1,1,27,1,1,1,1,1,1,1,1,1,118.2,8547.15,0.0,0,2627.28,3,0,4886,0,1,0,0
0,64,0,0,0,0,0,14,1,24.04,0,1,12,0,1,0,0,0,0,0,1,0,51.45,727.85,0.0,0,336.56,3,0,4298,1,0,1,0
1,58,0,0,0,0,0,6,1,10.88,0,1,8,0,1,0,0,1,0,0,1,0,59.45,357.6,0.0,0,65.28,4,0,2393,0,0,0,0
0,48,0,1,1,1,6,8,1,17.2,0,0,0,0,0,0,0,0,0,0,0,0,19.5,159.35,0.0,0,137.6,4,0,5206,0,1,0,0
0,21,0,0,0,0,0,17,1,42.42,0,0,0,0,0,0,0,0,0,0,0,0,19.55,280.85,0.0,0,721.14,3,0,4947,1,0,1,0
1,50,0,0,0,0,0,65,1,2.72,1,1,16,1,0,0,1,0,1,1,0,0,93.55,6069.25,0.0,30,176.8,3,0,5774,1,0,0,0
0,54,0,1,1,1,6,57,1,18.85,0,1,24,1,0,1,1,0,0,0,1,1,59.3,3274.35,0.0,0,1074.45,3,0,6287,1,0,1,0
0,54,0,1,0,1,9,56,1,37.76,1,1,21,1,1,1,0,1,1,1,1,0,109.8,6109.65,0.0,0,2114.56,4,0,5648,1,0,0,0
0,50,0,1,0,1,7,14,1,4.45,0,1,16,0,0,0,0,0,1,1,1,1,78.1,1122.4,0.0,0,62.3,4,0,3157,0,0,0,0
1,47,0,1,0,1,1,52,0,0.0,0,1,26,1,0,0,0,0,1,1,1,1,39.9,2020.9,0.0,0,0.0,3,0,6371,0,0,0,0
0,56,0,0,0,0,0,58,1,29.47,0,1,16,1,1,1,1,0,0,0,1,1,64.9,3795.45,0.0,0,1709.26,4,0,5040,0,1,1,0
0,61,0,0,0,0,0,67,0,0.0,0,1,11,0,0,1,1,1,1,1,1,1,53.4,3579.15,0.0,0,0.0,5,0,5990,0,0,1,0
1,22,0,0,0,0,0,2,0,0.0,0,1,48,0,0,0,0,0,0,0,0,1,24.9,49.7,0.0,10,0.0,3,0,4033,0,0,1,0
1,25,0,1,1,0,0,71,1,25.45,1,1,59,1,1,1,1,1,1,1,1,1,114.0,8175.9,0.0,0,1806.95,4,0,5600,0,1,0,0
0,42,0,1,1,1,7,46,1,27.65,0,0,0,0,0,0,0,0,0,0,0,0,20.25,890.35,0.0,0,1271.9,3,0,3879,0,1,0,0
1,36,0,0,1,0,0,3,1,18.43,0,0,0,0,0,0,0,0,0,0,0,0,20.2,50.6,0.0,0,55.29,3,0,3594,0,0,0,0
0,60,0,0,0,0,0,3,1,2.69,0,0,0,0,0,0,0,0,0,0,0,0,19.95,58.0,0.0,0,8.07,3,0,5949,0,0,1,0
1,40,0,1,1,1,9,50,1,26.98,0,0,0,0,0,0,0,0,0,0,0,1,20.35,938.95,0.0,0,1349.0,5,0,6391,1,0,1,0
0,29,0,1,1,1,2,67,0,0.0,0,1,51,1,1,1,1,1,0,0,1,0,54.2,3623.95,0.0,0,0.0,3,0,5261,0,1,1,0
0,46,0,0,0,0,0,69,1,13.91,1,1,7,1,1,0,1,0,0,0,1,1,66.9,4577.9,0.0,0,959.79,3,0,5059,0,1,1,0
0,50,0,0,0,0,0,1,0,0.0,0,1,18,0,0,0,0,0,0,0,1,0,25.85,25.85,0.0,0,0.0,3,0,4467,1,0,1,0
1,40,0,0,0,0,0,32,1,47.3,0,1,24,0,0,0,0,1,1,1,1,0,91.05,2871.5,0.0,0,1513.6,4,0,2716,0,0,0,0
1,45,0,1,1,1,9,60,1,32.12,0,0,0,0,0,0,0,0,0,0,0,1,20.95,1270.55,0.0,0,1927.2,5,0,4425,0,1,0,0
0,40,0,1,1,1,4,72,1,44.03,1,1,14,0,1,1,1,1,1,1,1,1,109.2,7711.45,0.0,0,3170.16,4,0,6130,0,1,0,0
1,55,0,0,0,0,0,2,1,7.8,0,0,0,0,0,0,0,0,0,0,0,1,19.65,31.2,0.0,0,15.6,5,0,4841,0,0,0,0
0,44,0,0,1,0,0,2,1,31.01,0,0,0,0,0,0,0,0,0,0,0,0,20.5,38.25,0.0,0,62.02,3,0,4486,1,0,0,0
0,29,0,0,0,0,0,36,1,44.7,1,1,59,1,0,1,1,1,1,1,1,1,89.65,3348.1,0.0,0,1609.2,3,0,4844,1,0,1,0
1,48,0,0,0,0,0,7,1,1.67,0,1,23,1,0,0,0,0,0,0,1,0,74.35,533.6,0.0,0,11.69,4,0,2463,0,0,1,0
0,30,0,1,0,1,1,19,1,45.37,1,1,52,0,1,0,0,0,1,1,1,1,89.1,1620.8,0.0,0,862.03,5,0,3624,0,0,0,0
1,57,0,1,1,1,3,47,1,38.25,0,1,20,1,0,1,0,0,1,1,1,0,90.05,4137.2,0.0,0,1797.75,4,0,3291,0,0,0,0
0,49,0,0,0,0,0,1,1,2.85,0,0,0,0,0,0,0,0,0,0,0,0,19.4,19.4,0.0,0,2.85,3,0,5566,0,0,1,0
1,29,0,1,1,1,6,32,1,36.65,0,1,69,1,1,0,0,0,1,1,1,1,90.8,3023.85,0.0,0,1172.8,3,0,2722,1,0,0,0
1,62,0,1,1,1,3,61,1,34.54,1,1,58,0,0,1,0,1,1,1,1,1,99.9,6241.35,0.0,0,2106.94,5,0,5641,1,0,0,0
1,64,0,1,1,1,1,72,1,28.63,1,1,19,1,1,1,1,1,1,1,1,0,88.7,6501.35,0.0,0,2061.36,4,0,4641,0,1,1,0
1,25,0,1,1,1,1,44,0,0.0,0,1,69,0,0,1,1,1,1,1,0,1,54.3,2317.1,0.0,10,0.0,5,0,3423,1,0,0,0
1,40,0,0,0,0,0,41,1,6.6,1,1,3,0,0,1,0,0,0,0,1,1,55.7,2237.55,0.0,0,270.6,4,0,5590,0,0,0,0
1,27,0,1,0,0,0,50,1,23.28,1,1,51,1,0,1,0,1,1,1,1,1,103.95,5231.3,0.0,0,1164.0,3,0,4363,1,0,0,0
1,30,0,1,1,1,1,8,1,2.87,0,0,0,0,0,0,0,0,0,0,0,0,20.15,165.5,0.0,0,22.96,4,0,3899,0,1,1,0
1,61,0,0,0,0,0,18,1,22.97,0,0,0,0,0,0,0,0,0,0,0,0,20.05,358.5,0.0,0,413.46,3,0,4204,0,0,1,0
1,21,0,1,1,1,1,72,1,27.1,1,1,59,1,1,1,1,1,1,1,1,1,91.95,6614.9,0.0,0,1951.2,4,0,4403,0,1,1,0
0,29,0,0,1,0,0,13,1,11.99,1,1,27,0,1,1,0,1,1,1,1,1,104.15,1299.1,2.76,0,155.87,3,0,2810,1,0,1,0
0,50,0,1,1,1,1,68,1,15.94,1,1,29,0,1,0,1,0,0,0,1,1,83.65,5733.4,46.99,0,1083.92,4,0,5958,1,0,0,0
1,27,0,0,0,0,0,69,1,5.71,1,1,73,1,1,1,0,1,1,1,1,1,110.05,7430.75,23.16,0,393.99,3,0,5798,0,1,1,0
1,31,0,1,1,1,1,25,1,23.69,1,0,0,0,0,0,0,0,0,0,0,0,25.5,630.6,44.42,0,592.25,3,0,5230,0,1,1,0
0,19,0,1,1,1,1,59,1,9.51,0,0,0,0,0,0,0,0,0,0,0,0,19.5,1222.65,0.0,0,561.09,4,0,4579,0,1,1,0
0,19,0,1,1,1,1,69,1,23.02,1,1,48,1,1,1,1,1,0,0,0,1,105.1,7234.8,0.0,110,1588.38,3,0,4686,1,0,1,0
1,37,0,0,0,0,0,13,0,0.0,0,1,16,0,0,0,0,0,0,0,1,1,25.15,331.85,48.59,0,0.0,5,0,4943,0,0,0,0
1,27,0,1,0,1,1,52,1,8.94,1,1,85,0,1,0,1,0,1,1,1,1,95.65,5088.4,11.8,0,464.88,3,0,4465,0,0,1,0
1,53,0,1,0,1,1,61,1,43.48,1,1,20,1,1,1,1,0,1,1,1,1,80.8,4860.85,17.17,0,2652.28,4,0,4302,0,1,0,0
1,19,0,0,0,0,0,29,0,0.0,0,1,59,0,0,0,0,0,0,0,1,1,24.85,788.05,0.0,0,0.0,5,0,4161,1,0,1,0
0,37,0,0,1,0,0,25,1,39.9,0,1,27,0,1,0,1,0,0,0,1,1,54.75,1266.35,15.76,0,997.5,5,0,5136,1,0,1,0
1,52,0,0,0,0,0,15,0,0.0,0,1,14,0,0,1,0,1,1,1,1,0,50.75,688.2,32.55,0,0.0,5,0,5091,1,0,0,0
0,48,0,1,1,1,1,19,1,31.85,0,0,0,0,0,0,0,0,0,0,0,0,20.15,387.7,2.97,0,605.15,3,0,4246,0,1,1,0
1,28,0,0,0,0,0,44,1,47.53,0,0,0,0,0,0,0,0,0,0,0,0,20.05,845.25,15.31,0,2091.32,3,0,2798,0,1,1,0
1,44,0,1,1,1,1,58,1,40.57,1,1,25,1,1,1,1,0,0,0,1,0,71.6,4230.25,45.54,0,2353.06,4,0,4747,0,1,1,0
1,27,0,1,1,1,1,62,1,39.67,0,1,41,1,1,0,0,0,0,0,1,1,81.45,4983.05,14.15,0,2459.54,3,0,5179,1,0,1,0
0,52,0,1,1,1,1,70,0,0.0,0,1,19,0,1,1,1,1,1,1,1,1,58.4,4113.15,32.53,0,0.0,5,0,4117,1,0,0,0
1,49,0,1,1,1,2,10,0,0.0,0,1,24,1,1,1,1,0,1,1,1,0,53.7,521.0,22.97,0,0.0,3,0,5671,0,1,1,0
1,64,0,0,0,0,0,26,1,37.7,0,0,0,0,0,0,0,0,0,0,0,1,19.6,471.85,21.25,0,980.2,4,0,3722,1,0,0,0
1,55,0,0,0,0,0,66,1,48.78,1,1,8,0,1,0,0,0,1,1,0,0,89.4,5976.9,36.02,40,3219.48,3,0,4889,0,0,1,0
1,36,0,1,1,1,6,51,1,9.5,1,1,51,0,1,0,1,0,0,0,1,0,84.2,4299.75,39.68,0,484.5,5,0,4952,1,0,0,0
1,31,0,1,1,1,9,72,1,7.16,1,1,24,1,1,1,1,1,0,0,1,1,106.1,7548.6,23.39,0,515.52,3,0,4890,0,1,1,0
1,56,0,0,0,0,0,65,1,4.9,1,0,0,0,0,0,0,0,0,0,0,0,25.75,1654.75,41.74,0,318.5,5,0,5707,0,1,1,0
1,31,0,0,1,0,0,70,1,26.62,1,1,19,1,1,0,1,0,0,0,1,0,64.95,4551.5,20.87,0,1863.4,4,0,5392,1,0,0,0
1,39,0,1,0,1,10,72,1,31.15,1,1,16,0,1,1,1,1,1,1,1,1,85.45,6227.5,0.0,0,2242.8,4,0,5641,0,1,1,0
0,61,0,1,1,1,3,1,1,16.02,0,0,0,0,0,0,0,0,0,0,0,0,20.05,20.05,0.0,0,16.02,5,0,5811,0,0,1,0
1,27,0,0,0,0,0,3,1,38.41,0,0,0,0,0,0,0,0,0,0,0,0,20.7,57.5,0.0,0,115.23,4,0,2011,0,0,1,0
1,39,0,0,0,0,0,58,1,48.78,1,0,0,0,0,0,0,0,0,0,0,1,25.3,1474.35,0.0,0,2829.24,5,0,4477,0,1,1,0
1,21,0,1,0,1,7,72,1,34.95,1,1,48,0,1,0,0,1,1,1,1,1,99.4,7285.7,0.0,0,2516.4,5,0,6022,0,1,0,0
0,35,0,1,1,1,1,72,1,17.89,1,1,19,1,1,1,1,0,1,1,1,0,107.45,7658.3,0.0,0,1288.08,4,0,4505,0,1,1,0
0,36,0,1,1,1,4,72,1,12.84,1,1,22,1,1,1,0,1,1,1,1,1,83.6,5959.3,0.0,0,924.48,3,0,4116,0,1,1,0
0,34,0,1,0,1,7,59,1,20.27,1,1,13,0,1,0,1,1,1,1,1,1,80.1,4693.2,0.0,0,1195.93,5,0,4093,1,0,0,0
1,47,0,0,0,0,0,54,1,18.74,0,1,16,1,1,0,0,1,0,0,1,1,65.3,3512.9,0.0,0,1011.96,3,0,4556,0,1,0,0
1,34,0,0,0,0,0,60,1,7.1,1,1,10,0,0,1,0,1,0,0,1,1,89.55,5231.2,0.0,0,426.0,5,0,5874,0,1,0,0
0,19,0,1,0,1,5,60,0,0.0,0,1,69,0,1,1,1,1,1,1,1,0,60.8,3603.45,0.0,0,0.0,5,0,5784,0,1,1,0
1,39,0,0,0,0,0,3,1,6.97,1,1,14,0,0,0,0,0,0,0,1,0,74.5,217.45,0.0,0,20.91,3,0,5203,0,0,0,0
0,52,0,1,0,1,6,69,1,45.35,1,1,19,1,0,0,0,1,1,1,1,0,99.15,6875.35,0.0,0,3129.15,3,0,5031,0,1,0,0
0,29,0,1,1,1,9,1,1,25.1,0,0,0,0,0,0,0,0,0,0,0,0,19.25,19.25,0.0,0,25.1,4,0,2053,0,0,0,0
1,44,0,1,1,1,10,50,0,0.0,0,1,23,1,0,0,0,1,0,0,1,1,39.45,2021.35,0.0,0,0.0,3,0,6018,0,0,1,0
0,58,0,0,0,0,0,56,0,0.0,0,1,23,0,0,0,0,1,1,1,1,1,44.85,2564.95,0.0,0,0.0,5,0,4021,0,0,1,0
0,59,0,1,0,1,6,60,1,32.5,0,1,13,1,0,0,1,1,1,1,1,1,97.2,5611.75,0.0,0,1950.0,4,0,4905,0,1,0,0
0,55,0,1,0,1,4,3,1,41.36,0,0,0,0,0,0,0,0,0,0,0,1,19.9,45.75,0.0,0,124.08,5,0,3716,0,0,1,0
1,39,0,1,1,1,7,60,1,27.2,0,1,21,0,1,0,1,1,1,1,1,0,76.95,4543.95,0.0,0,1632.0,4,0,5053,0,1,0,0
0,58,0,0,0,0,0,13,0,0.0,0,1,13,0,0,1,1,0,0,0,0,0,35.4,450.4,0.0,100,0.0,3,0,3239,0,1,1,0
1,45,0,1,1,1,2,62,1,1.87,0,0,0,0,0,0,0,0,0,0,0,0,20.45,1297.35,0.0,0,115.94,4,0,5746,0,1,0,0
0,58,0,0,0,0,0,45,1,1.57,1,1,30,1,1,0,0,0,1,1,1,0,96.75,4442.75,0.0,0,70.65,4,0,3682,1,0,0,0
0,37,0,0,0,0,0,25,0,0.0,0,1,29,0,0,1,1,1,1,1,1,0,54.2,1423.15,0.0,0,0.0,3,0,4458,1,0,0,0
1,30,0,0,0,0,0,44,1,48.95,0,1,59,0,0,1,1,1,1,1,1,0,100.1,4378.35,0.0,0,2153.8,3,0,4025,0,1,0,0
0,34,0,0,0,0,0,2,1,39.5,0,1,26,0,0,0,0,0,0,0,1,1,45.25,74.2,0.0,0,79.0,3,0,5441,0,0,1,0
0,50,0,0,0,0,0,22,1,10.25,0,0,0,0,0,0,0,0,0,0,0,0,20.85,450.65,0.0,0,225.5,5,0,3171,1,0,0,0
0,59,0,0,0,0,0,35,0,0.0,0,1,12,0,0,1,1,0,0,0,0,1,33.45,1175.85,0.0,30,0.0,5,0,2553,0,0,1,0
0,40,0,1,1,1,5,29,1,34.44,0,0,0,0,0,0,0,0,0,0,0,0,20.2,558.8,0.0,0,998.76,3,0,2784,0,1,1,0
1,20,0,0,1,0,0,54,1,4.16,0,1,59,0,1,1,1,0,0,0,1,1,61.0,3283.05,0.0,0,224.64,4,0,5594,1,0,0,0
1,45,0,0,0,0,0,57,1,36.08,1,1,26,0,0,0,0,1,0,0,1,1,86.9,4939.25,0.0,0,2056.56,5,0,6109,1,0,0,0
1,55,0,0,0,0,0,62,1,41.13,1,1,12,1,1,1,1,0,0,0,1,0,69.4,4237.5,0.0,0,2550.06,3,0,6469,0,1,0,0
0,44,0,1,1,1,10,15,1,46.64,0,0,0,0,0,0,0,0,0,0,0,0,20.35,335.95,0.0,0,699.6,3,0,3205,1,0,1,0
0,50,0,1,0,1,9,70,1,5.46,1,1,30,0,0,1,1,1,1,1,0,1,104.3,7188.5,0.0,30,382.2,4,0,5583,0,1,0,0
0,33,0,1,1,1,6,21,1,38.95,0,1,17,0,0,0,0,0,0,0,1,1,44.95,926.25,0.0,0,817.95,5,0,3752,0,0,0,0
0,61,0,0,1,0,0,23,1,25.85,0,1,53,0,0,0,1,0,0,0,1,1,49.45,1119.35,0.0,0,594.5500000000001,3,0,5237,1,0,0,0
1,24,0,0,0,0,0,6,1,12.17,0,0,0,0,0,0,0,0,0,0,0,0,20.6,116.6,0.0,0,73.02,3,0,4439,1,0,1,0
1,53,0,1,1,0,0,4,1,29.09,0,0,0,0,0,0,0,0,0,0,0,0,19.55,68.8,0.0,0,116.36,4,0,5573,0,1,1,0
0,46,0,0,0,0,0,23,1,18.12,1,1,23,0,0,0,0,1,1,1,1,1,93.5,2341.55,0.0,0,416.7600000000001,3,0,4861,0,0,0,0
1,22,0,0,0,0,0,26,0,0.0,0,1,82,1,0,0,1,1,1,1,1,0,54.55,1362.85,0.0,0,0.0,4,0,4296,1,0,1,0
0,24,0,0,1,0,0,8,1,15.66,0,0,0,0,0,0,0,0,0,0,0,0,20.05,163.6,0.0,0,125.28,4,0,2675,0,0,1,0
1,20,0,0,0,0,0,2,1,28.61,1,1,85,0,1,0,0,0,0,0,1,1,79.45,145.15,0.0,0,57.22,4,0,2657,0,0,0,0
0,26,0,0,0,0,0,59,1,1.94,1,1,73,1,1,1,1,0,1,1,1,0,79.85,4786.1,0.0,0,114.46,3,0,6041,1,0,1,0
1,62,0,1,1,1,9,39,1,17.29,1,1,75,0,0,1,0,1,1,1,1,0,100.0,3835.55,0.0,0,674.31,3,0,5434,1,0,0,0
1,45,0,0,1,0,0,21,1,27.6,0,0,0,0,0,0,0,0,0,0,0,0,19.6,397.0,0.0,0,579.6,3,0,2447,0,1,1,0
0,60,0,1,1,1,6,48,1,18.64,0,0,0,0,0,0,0,0,0,0,0,0,20.2,1027.25,0.0,0,894.72,5,0,3828,0,1,0,0
0,63,0,1,1,1,1,64,1,6.83,1,1,19,1,1,1,1,1,1,1,0,0,113.35,7222.75,0.0,20,437.12,3,0,4952,1,0,0,0
1,43,0,1,1,1,1,46,1,5.52,1,1,16,0,1,0,0,0,0,0,1,1,80.0,3769.7,0.0,0,253.92,5,0,3315,0,0,0,0
0,32,0,0,0,0,0,52,1,38.71,1,1,21,0,0,1,1,1,1,1,1,1,80.95,4233.95,0.0,0,2012.92,5,0,4924,0,1,0,0
0,54,0,1,1,1,4,67,1,17.43,1,0,0,0,0,0,0,0,0,0,0,1,24.9,1680.25,0.0,0,1167.81,5,0,5847,0,1,1,0
0,32,0,1,0,1,7,71,1,29.78,1,1,22,0,1,1,1,1,1,1,1,0,109.25,7707.7,0.0,0,2114.38,3,0,5044,0,1,0,0
1,22,0,0,0,0,0,71,1,2.88,1,1,48,1,1,1,1,1,1,1,1,1,116.3,8309.55,0.0,0,204.48,4,0,4644,1,0,0,0
0,35,0,0,0,0,0,32,1,15.53,0,0,0,0,0,0,0,0,0,0,0,0,19.9,601.55,0.0,0,496.96,3,0,4374,0,0,0,0
0,32,0,0,0,0,0,2,1,44.77,0,1,9,0,0,0,0,0,0,0,1,0,70.35,139.25,0.0,0,89.54,5,0,3430,0,0,0,0
0,48,0,1,0,1,3,71,1,11.18,1,0,0,0,0,0,0,0,0,0,0,0,25.6,1888.25,0.0,0,793.78,5,0,5063,0,1,1,0
0,29,0,0,0,0,0,60,0,0.0,0,1,73,1,0,1,0,0,1,1,1,1,44.45,2773.9,0.0,0,0.0,4,0,4928,1,0,0,0
0,45,0,0,0,0,0,6,1,27.69,1,1,9,0,0,0,0,0,0,0,1,1,73.85,401.3,0.0,0,166.14,4,0,4220,0,0,1,0
0,56,0,1,1,1,1,48,1,4.45,0,1,57,1,1,1,0,0,1,1,0,1,70.1,3238.4,0.0,30,213.6,4,0,5476,0,1,1,0
1,19,0,1,1,1,8,63,1,24.5,1,0,0,0,0,0,0,0,0,0,0,0,25.25,1573.05,0.0,0,1543.5,5,0,6245,0,1,1,0
1,19,0,0,1,0,0,12,1,19.38,0,0,0,0,0,0,0,0,0,0,0,0,21.05,235.8,0.0,0,232.56,3,0,4001,0,0,1,0
0,56,0,1,1,1,4,30,1,36.74,0,1,18,0,0,1,1,1,0,0,1,1,64.5,1985.15,0.0,0,1102.2,5,0,2215,1,0,0,0
0,41,0,0,0,0,0,40,1,16.73,1,1,14,0,0,1,1,1,1,1,1,1,105.95,4335.2,0.0,0,669.2,5,0,3784,1,0,1,0
0,39,0,1,1,1,10,9,1,8.1,0,1,20,0,0,0,1,0,0,0,1,1,75.85,647.5,0.0,0,72.89999999999999,5,0,4843,0,0,0,0
0,38,0,0,0,0,0,62,0,0.0,0,1,30,0,1,1,0,0,1,1,1,1,43.6,2748.7,0.0,0,0.0,4,0,4507,0,1,1,0
1,50,0,0,0,0,0,28,1,13.69,0,1,12,0,1,0,1,1,0,0,1,1,91.25,2483.65,0.0,0,383.32,5,0,2886,1,0,0,0
0,64,0,0,0,0,0,70,1,29.53,1,1,7,1,1,1,1,1,1,1,0,0,89.75,6367.2,0.0,110,2067.1,4,0,5150,0,1,1,0
0,20,0,0,0,0,0,46,1,5.86,0,1,82,0,1,1,1,1,1,1,1,1,104.4,4904.2,0.0,0,269.56,4,0,4190,0,1,0,0
